task_name,task_instance_id,path_to_task,correct_label,incorrect_label,order_appearing_in_survey,advice_source,advice,participant_id,response_1,response_2,survey_q1_perceived_advice_accuracy,survey_q2_helpfulness_of_advice,survey_q3_trust_in_advice,survey_q4_prefers_human_or_AI,survey_q5_AI_in_life,geographic_region,education,education_description,gender,age,programming_experience,socioeconomic_status,years_of_experience,job_title,perceived_accuracy
art,art-modern-1,art/modern/1.jpg,modern,romanticism,28,human,0.5262500000000001,9feb89457d4502b05423e163ad5d91cf,0.98,0.98,85.39999999999999,0.219,0.43,0.54,0.396,United States,4,High school diploma/A-levels,female,19,No,7,,,95
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,29,human,0.34166666666666656,9feb89457d4502b05423e163ad5d91cf,0.92,0.96,85.39999999999999,0.219,0.43,0.54,0.396,United States,4,High school diploma/A-levels,female,19,No,7,,,95
art,art-modern-7,art/modern/7.jpg,modern,romanticism,30,human,1.0,9feb89457d4502b05423e163ad5d91cf,0.96,0.96,85.39999999999999,0.219,0.43,0.54,0.396,United States,4,High school diploma/A-levels,female,19,No,7,,,95
art,art-modern-2,art/modern/2.jpg,modern,romanticism,31,human,0.15083333333333337,9feb89457d4502b05423e163ad5d91cf,-0.96,-0.8,85.39999999999999,0.219,0.43,0.54,0.396,United States,4,High school diploma/A-levels,female,19,No,7,,,95
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,0,ai,0.7641666666666667,179fc15241482c2ac725327f60e81d6e,-0.68,0.34,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-3,art/romanticism/3.jpg,romanticism,renaissance,1,ai,0.08958333333333335,179fc15241482c2ac725327f60e81d6e,-0.52,-0.36,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,2,ai,-0.15583333333333338,179fc15241482c2ac725327f60e81d6e,-0.8,-0.8,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,3,ai,-0.2091666666666666,179fc15241482c2ac725327f60e81d6e,0.64,0.36,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-8,art/renaissance/8.jpg,renaissance,baroque,4,ai,0.19874999999999998,179fc15241482c2ac725327f60e81d6e,0.7,0.7,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-5,art/modern/5.jpg,modern,romanticism,5,ai,0.42208333333333314,179fc15241482c2ac725327f60e81d6e,0.42,0.42,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,6,ai,0.32958333333333334,179fc15241482c2ac725327f60e81d6e,0.7,0.7,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,7,ai,0.15874999999999995,179fc15241482c2ac725327f60e81d6e,1.0,1.0,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,8,ai,0.1512500000000001,179fc15241482c2ac725327f60e81d6e,-0.6,-0.36,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,9,ai,0.3866666666666667,179fc15241482c2ac725327f60e81d6e,-0.58,-0.28,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-7,art/modern/7.jpg,modern,romanticism,10,ai,0.6504166666666666,179fc15241482c2ac725327f60e81d6e,-0.64,0.6,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-4,art/modern/4.jpg,modern,romanticism,11,ai,0.8799999999999999,179fc15241482c2ac725327f60e81d6e,0.68,0.96,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-3,art/baroque/3.jpg,baroque,romanticism,12,ai,0.27541666666666664,179fc15241482c2ac725327f60e81d6e,0.56,0.62,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,13,ai,0.025833333333333375,179fc15241482c2ac725327f60e81d6e,-0.26,-0.36,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-3,art/renaissance/3.jpg,renaissance,baroque,14,ai,-0.20583333333333342,179fc15241482c2ac725327f60e81d6e,-0.42,-0.62,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-3,art/modern/3.jpg,modern,baroque,15,ai,0.6591666666666667,179fc15241482c2ac725327f60e81d6e,0.72,0.82,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,16,ai,0.32624999999999993,179fc15241482c2ac725327f60e81d6e,-0.34,0.66,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-6,art/modern/6.jpg,modern,romanticism,17,ai,0.7720833333333332,179fc15241482c2ac725327f60e81d6e,1.0,1.0,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-5,art/renaissance/5.jpg,renaissance,baroque,18,ai,0.8608333333333333,179fc15241482c2ac725327f60e81d6e,0.52,0.88,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-8,art/modern/8.jpg,modern,baroque,19,ai,0.8570833333333332,179fc15241482c2ac725327f60e81d6e,1.0,1.0,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,20,ai,0.04541666666666666,179fc15241482c2ac725327f60e81d6e,-0.16,0.22,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,21,ai,0.2683333333333333,179fc15241482c2ac725327f60e81d6e,0.46,0.44,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,22,ai,-0.15333333333333343,179fc15241482c2ac725327f60e81d6e,0.56,0.36,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,23,ai,0.24875000000000025,179fc15241482c2ac725327f60e81d6e,1.0,1.0,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,24,ai,-0.23125000000000007,179fc15241482c2ac725327f60e81d6e,0.34,-0.08,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-6,art/romanticism/6.jpg,romanticism,baroque,25,ai,-0.1658333333333334,179fc15241482c2ac725327f60e81d6e,0.38,0.16,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,26,ai,-0.13249999999999995,179fc15241482c2ac725327f60e81d6e,-0.32,-0.24,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,27,ai,0.34166666666666656,179fc15241482c2ac725327f60e81d6e,0.5,0.68,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,28,ai,0.7808333333333333,179fc15241482c2ac725327f60e81d6e,0.48,0.7,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-1,art/modern/1.jpg,modern,romanticism,29,ai,0.1262500000000002,179fc15241482c2ac725327f60e81d6e,0.6,0.54,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-renaissance-2,art/renaissance/2.jpg,renaissance,baroque,30,ai,0.036666666666666625,179fc15241482c2ac725327f60e81d6e,0.54,0.54,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-modern-2,art/modern/2.jpg,modern,romanticism,31,ai,-0.24916666666666665,179fc15241482c2ac725327f60e81d6e,0.3,0.08,77.6,0.29500000000000004,0.352,0.3820000000000001,0.374,United States,5,Technical/community college,male,22,Yes,5,,,95
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,0,ai,0.1908333333333334,4b32594ed201d2d7202b2990802a1cff,0.06,0.06,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,1,ai,-0.35458333333333336,4b32594ed201d2d7202b2990802a1cff,-0.26,-0.26,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,2,ai,0.16874999999999996,4b32594ed201d2d7202b2990802a1cff,0.42,0.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,3,ai,0.32958333333333334,4b32594ed201d2d7202b2990802a1cff,0.18,0.18,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,4,ai,0.6675,4b32594ed201d2d7202b2990802a1cff,0.8,0.8,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,5,ai,0.6487500000000002,4b32594ed201d2d7202b2990802a1cff,0.82,0.82,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,6,ai,-0.37416666666666665,4b32594ed201d2d7202b2990802a1cff,0.38,0.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-7,art/modern/7.jpg,modern,romanticism,7,ai,1.0,4b32594ed201d2d7202b2990802a1cff,0.98,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-8,art/renaissance/8.jpg,renaissance,baroque,8,ai,0.5987499999999999,4b32594ed201d2d7202b2990802a1cff,0.98,0.98,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,9,ai,0.5587499999999999,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-8,art/modern/8.jpg,modern,baroque,10,ai,1.0,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,11,ai,0.7808333333333333,4b32594ed201d2d7202b2990802a1cff,0.66,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,12,ai,0.34166666666666656,4b32594ed201d2d7202b2990802a1cff,0.28,0.34,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-3,art/renaissance/3.jpg,renaissance,baroque,13,ai,0.1941666666666666,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-3,art/baroque/3.jpg,baroque,romanticism,14,ai,-0.12458333333333327,4b32594ed201d2d7202b2990802a1cff,-0.08,-0.08,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-3,art/romanticism/3.jpg,romanticism,renaissance,15,ai,-0.3104166666666667,4b32594ed201d2d7202b2990802a1cff,1.0,0.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-5,art/modern/5.jpg,modern,romanticism,16,ai,0.022083333333333233,4b32594ed201d2d7202b2990802a1cff,-0.16,-0.16,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-2,art/renaissance/2.jpg,renaissance,baroque,17,ai,-0.3633333333333334,4b32594ed201d2d7202b2990802a1cff,-0.06,-0.06,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,18,ai,-0.24875000000000003,4b32594ed201d2d7202b2990802a1cff,-1.0,-1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,19,ai,0.7641666666666667,4b32594ed201d2d7202b2990802a1cff,0.76,0.76,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-5,art/renaissance/5.jpg,renaissance,baroque,20,ai,0.8608333333333333,4b32594ed201d2d7202b2990802a1cff,0.9,0.9,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,21,ai,-0.013333333333333308,4b32594ed201d2d7202b2990802a1cff,0.16,0.16,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,22,ai,0.32624999999999993,4b32594ed201d2d7202b2990802a1cff,-0.22,0.02,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-1,art/modern/1.jpg,modern,romanticism,23,ai,0.5262500000000001,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,24,ai,0.2683333333333333,4b32594ed201d2d7202b2990802a1cff,-0.64,-0.64,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,25,ai,0.6466666666666665,4b32594ed201d2d7202b2990802a1cff,0.38,0.38,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-6,art/romanticism/6.jpg,romanticism,baroque,26,ai,0.6341666666666668,4b32594ed201d2d7202b2990802a1cff,0.04,0.04,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,27,ai,0.6441666666666666,4b32594ed201d2d7202b2990802a1cff,-0.24,0.08,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-6,art/modern/6.jpg,modern,romanticism,28,ai,1.0,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-3,art/modern/3.jpg,modern,baroque,29,ai,1.0,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-2,art/modern/2.jpg,modern,romanticism,30,ai,0.15083333333333337,4b32594ed201d2d7202b2990802a1cff,0.08,0.08,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-modern-4,art/modern/4.jpg,modern,romanticism,31,ai,0.8799999999999999,4b32594ed201d2d7202b2990802a1cff,1.0,1.0,95.8,0.738,0.78,1.0,0.0,United States,8,Doctorate degree (PhD/other),female,54,No,7,,,95
art,art-romanticism-3,art/romanticism/3.jpg,romanticism,renaissance,0,human,-0.3104166666666667,a8a0dd54c2fb1ceb132833ece47ddde5,0.56,0.52,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,1,human,0.1512500000000001,a8a0dd54c2fb1ceb132833ece47ddde5,-0.56,-0.68,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-5,art/modern/5.jpg,modern,romanticism,2,human,0.42208333333333314,a8a0dd54c2fb1ceb132833ece47ddde5,-0.88,0.42,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,3,human,0.36416666666666675,a8a0dd54c2fb1ceb132833ece47ddde5,0.78,0.72,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-6,art/romanticism/6.jpg,romanticism,baroque,4,human,0.23416666666666663,a8a0dd54c2fb1ceb132833ece47ddde5,0.82,0.78,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,5,human,0.9587499999999998,a8a0dd54c2fb1ceb132833ece47ddde5,-0.26,0.8,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-8,art/renaissance/8.jpg,renaissance,baroque,6,human,0.9987499999999998,a8a0dd54c2fb1ceb132833ece47ddde5,0.66,0.76,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-1,art/modern/1.jpg,modern,romanticism,7,human,0.92625,a8a0dd54c2fb1ceb132833ece47ddde5,-0.52,0.52,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-8,art/modern/8.jpg,modern,baroque,8,human,1.0,a8a0dd54c2fb1ceb132833ece47ddde5,-0.88,0.0,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-3,art/renaissance/3.jpg,renaissance,baroque,9,human,0.5941666666666667,a8a0dd54c2fb1ceb132833ece47ddde5,0.72,0.72,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,10,human,0.38083333333333336,a8a0dd54c2fb1ceb132833ece47ddde5,0.62,0.5,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-5,art/renaissance/5.jpg,renaissance,baroque,11,human,0.4608333333333332,a8a0dd54c2fb1ceb132833ece47ddde5,0.38,0.46,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-4,art/modern/4.jpg,modern,romanticism,12,human,0.48,a8a0dd54c2fb1ceb132833ece47ddde5,-0.54,-0.6,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,13,human,-0.35458333333333336,a8a0dd54c2fb1ceb132833ece47ddde5,0.62,0.66,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,14,human,0.26750000000000007,a8a0dd54c2fb1ceb132833ece47ddde5,0.52,0.26,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,15,human,0.5687500000000001,a8a0dd54c2fb1ceb132833ece47ddde5,-0.62,-0.7,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,16,human,0.32958333333333334,a8a0dd54c2fb1ceb132833ece47ddde5,0.48,-0.5,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,17,human,0.34166666666666656,a8a0dd54c2fb1ceb132833ece47ddde5,0.62,-0.28,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,18,human,0.5908333333333333,a8a0dd54c2fb1ceb132833ece47ddde5,-0.42,-0.34,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,19,human,0.32624999999999993,a8a0dd54c2fb1ceb132833ece47ddde5,0.58,0.0,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,20,human,1.0,a8a0dd54c2fb1ceb132833ece47ddde5,0.46,0.54,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-7,art/modern/7.jpg,modern,romanticism,21,human,1.0,a8a0dd54c2fb1ceb132833ece47ddde5,-0.78,-0.34,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,22,human,0.2466666666666666,a8a0dd54c2fb1ceb132833ece47ddde5,-0.66,-0.8,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,23,human,0.2683333333333333,a8a0dd54c2fb1ceb132833ece47ddde5,-1.0,0.22,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-6,art/modern/6.jpg,modern,romanticism,24,human,1.0,a8a0dd54c2fb1ceb132833ece47ddde5,0.42,0.42,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-2,art/modern/2.jpg,modern,romanticism,25,human,0.5508333333333333,a8a0dd54c2fb1ceb132833ece47ddde5,-0.42,0.44,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-3,art/modern/3.jpg,modern,baroque,26,human,1.0,a8a0dd54c2fb1ceb132833ece47ddde5,0.72,0.84,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,27,human,0.3866666666666667,a8a0dd54c2fb1ceb132833ece47ddde5,-0.72,0.4,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-renaissance-2,art/renaissance/2.jpg,renaissance,baroque,28,human,-0.3633333333333334,a8a0dd54c2fb1ceb132833ece47ddde5,-0.48,-0.56,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-3,art/baroque/3.jpg,baroque,romanticism,29,human,0.27541666666666664,a8a0dd54c2fb1ceb132833ece47ddde5,0.52,0.34,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,30,human,0.24416666666666664,a8a0dd54c2fb1ceb132833ece47ddde5,0.5,0.28,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,31,human,-0.37416666666666665,a8a0dd54c2fb1ceb132833ece47ddde5,0.5,0.0,33.0,0.642,0.537,-0.40600000000000014,0.379,United States,6,Undergraduate degree (BA/BSc/other),male,30,Yes,7,,,95
art,art-modern-7,art/modern/7.jpg,modern,romanticism,0,human,0.6504166666666666,21ce678cf48500c7653bd51fcb0cce94,0.74,0.74,95.19999999999999,0.393,0.314,0.79,0.5,United States,3,Secondary education (e.g. GED/GCSE),female,30,No,2,,,95
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,1,human,0.025833333333333375,21ce678cf48500c7653bd51fcb0cce94,0.22,0.22,95.19999999999999,0.393,0.314,0.79,0.5,United States,3,Secondary education (e.g. GED/GCSE),female,30,No,2,,,95
art,art-modern-2,art/modern/2.jpg,modern,romanticism,2,human,0.15083333333333337,21ce678cf48500c7653bd51fcb0cce94,-0.86,-0.86,95.19999999999999,0.393,0.314,0.79,0.5,United States,3,Secondary education (e.g. GED/GCSE),female,30,No,2,,,95
art,art-modern-3,art/modern/3.jpg,modern,baroque,3,human,0.6591666666666667,21ce678cf48500c7653bd51fcb0cce94,1.0,1.0,95.19999999999999,0.393,0.314,0.79,0.5,United States,3,Secondary education (e.g. GED/GCSE),female,30,No,2,,,95
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,4,human,0.2683333333333333,21ce678cf48500c7653bd51fcb0cce94,1.0,1.0,95.19999999999999,0.393,0.314,0.79,0.5,United States,3,Secondary education (e.g. GED/GCSE),female,30,No,2,,,95
